unique_id,date,warehouse,total_orders,sales,sell_price_main,availability,type_0_discount,type_1_discount,type_2_discount,type_3_discount,type_4_discount,type_5_discount,type_6_discount
6,2023-11-28,Munich_1,5866.0,30.08,1.8,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-11,Munich_1,2912.0,53.12,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-03,Munich_1,3773.0,121.94,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-04,Munich_1,4040.0,113.62,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-09,Munich_1,3234.0,52.4,1.26,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-28,Munich_1,2643.0,54.14,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-17,Munich_1,2773.0,36.39,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-10,Munich_1,5469.0,101.25,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-23,Munich_1,1451.0,34.99,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-03,Munich_1,3010.0,62.92,1.71,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-06,Munich_1,2189.0,20.21,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-08,Munich_1,2123.0,38.71,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-18,Munich_1,3051.0,67.72,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-01,Munich_1,2637.0,87.06,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-14,Munich_1,2955.0,51.08,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-19,Munich_1,2859.0,35.58,1.26,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-27,Munich_1,2760.0,69.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-20,Munich_1,3013.0,69.76,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-05,Munich_1,2816.0,17.18,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-23,Munich_1,2083.0,43.01,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-28,Munich_1,4229.0,86.28,1.71,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-14,Munich_1,2795.0,61.18,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-19,Munich_1,2616.0,27.13,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-04,Munich_1,3749.0,30.97,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-20,Munich_1,2651.0,46.37,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-31,Munich_1,3808.0,22.43,1.8,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-27,Munich_1,4392.0,87.48,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-10,Munich_1,3741.0,78.36,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-18,Munich_1,3664.0,27.41,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-10,Munich_1,3011.0,71.97,1.26,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-07,Munich_1,2506.0,48.91,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-17,Munich_1,3586.0,130.17,1.62,1.0,0.07396,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-07,Munich_1,1517.0,41.19,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-30,Munich_1,736.0,0.0,1.71,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-18,Munich_1,5840.0,97.19,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-27,Munich_1,3669.0,118.77,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-16,Munich_1,4530.0,60.49,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-28,Munich_1,2843.0,45.73,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-04,Munich_1,3267.0,20.45,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-19,Munich_1,3138.0,67.4,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-12,Munich_1,1651.0,35.36,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-20,Munich_1,1826.0,85.33,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-07,Munich_1,3526.0,108.41,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-10,Munich_1,2466.0,54.17,2.07,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-02-01,Munich_1,6170.0,95.03,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-15,Munich_1,2331.0,21.88,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-02,Munich_1,3490.0,114.12,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-07,Munich_1,3611.0,75.08,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-29,Munich_1,2501.0,56.75,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-07,Munich_1,3864.0,108.85,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-10,Munich_1,6198.0,300.49,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-30,Munich_1,3538.0,66.13,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-14,Munich_1,3432.0,94.1,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-16,Munich_1,5115.0,85.58,1.8,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-11,Munich_1,1651.0,66.31,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-21,Munich_1,5349.0,85.71,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-21,Munich_1,4005.0,74.03,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-18,Munich_1,2525.0,60.54,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-06,Munich_1,3125.0,52.46,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-11,Munich_1,4074.0,100.9,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-21,Munich_1,3136.0,59.91,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-15,Munich_1,5627.0,102.72,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-23,Munich_1,3610.0,89.75,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-07,Munich_1,2850.0,51.44,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-02,Munich_1,1544.0,29.52,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-21,Munich_1,4192.0,206.46,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-27,Munich_1,2757.0,49.85,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-09,Munich_1,638.0,22.39,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-30,Munich_1,3547.0,53.24,2.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-14,Munich_1,3269.0,39.05,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-06-02,Munich_1,3163.0,78.51,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-25,Munich_1,3485.0,27.61,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-03,Munich_1,2899.0,28.06,2.07,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-06,Munich_1,1597.0,26.88,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-31,Munich_1,3258.0,26.05,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-11,Munich_1,5218.0,52.6,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-02-16,Munich_1,6341.0,131.03,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-10,Munich_1,3085.0,103.27,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-19,Munich_1,3370.0,136.95,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-02-27,Munich_1,4877.0,79.43,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-27,Munich_1,3507.0,99.31,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-11,Munich_1,5224.0,54.34,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-11,Munich_1,3226.0,95.05,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-08,Munich_1,6728.0,99.55,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-15,Munich_1,3168.0,99.06,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-29,Munich_1,3803.0,103.62,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-20,Munich_1,3221.0,47.74,1.71,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-03,Munich_1,6424.0,83.25,1.8,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-30,Munich_1,2522.0,62.51,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-02-20,Munich_1,4667.0,67.38,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-09,Munich_1,3243.0,57.71,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-11,Munich_1,5138.0,66.73,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-27,Munich_1,5144.0,121.14,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-09,Munich_1,4949.0,105.75,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-24,Munich_1,1595.0,31.36,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-21,Munich_1,3470.0,69.99,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-15,Munich_1,2699.0,44.12,1.62,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-13,Munich_1,1698.0,21.88,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-15,Munich_1,2390.0,45.47,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-28,Munich_1,6059.0,128.03,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-15,Munich_1,2301.0,63.86,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-27,Munich_1,1549.0,38.55,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-01,Munich_1,2920.0,26.55,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-30,Munich_1,5501.0,32.28,1.8,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-02,Munich_1,3059.0,54.52,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-27,Munich_1,2598.0,85.37,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-28,Munich_1,3501.0,55.19,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-20,Munich_1,2971.0,97.03,2.16,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-04,Munich_1,3355.0,87.45,1.71,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-27,Munich_1,4355.0,71.48,1.8,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-25,Munich_1,3174.0,67.25,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-17,Munich_1,3051.0,69.6,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-02,Munich_1,1419.0,47.14,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-16,Munich_1,4686.0,54.94,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-11,Munich_1,3683.0,57.48,1.71,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-27,Munich_1,5574.0,104.55,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-30,Munich_1,2390.0,55.35,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-17,Munich_1,2578.0,95.27,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-16,Munich_1,2634.0,52.25,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-05,Munich_1,2603.0,75.65,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-27,Munich_1,3032.0,67.8,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-10,Munich_1,2960.0,43.5,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-03,Munich_1,2272.0,52.05,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-16,Munich_1,3192.0,74.67,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-09,Munich_1,3302.0,103.94,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-12,Munich_1,3086.0,63.82,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-26,Munich_1,3498.0,60.72,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-28,Munich_1,3256.0,89.31,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-13,Munich_1,4774.0,63.68,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-11,Munich_1,2771.0,57.45,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-04,Munich_1,1794.0,32.19,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-11,Munich_1,3171.0,110.25,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-30,Munich_1,3160.0,67.31,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-26,Munich_1,2370.0,43.6,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-06-01,Munich_1,2838.0,107.9,1.71,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-07,Munich_1,3138.0,183.49,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-16,Munich_1,3104.0,108.78,1.62,1.0,0.10056,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-09,Munich_1,2957.0,41.62,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-07,Munich_1,2693.0,44.31,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-09,Munich_1,3275.0,124.53,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-25,Munich_1,4587.0,32.26,1.8,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-29,Munich_1,2958.0,28.37,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-29,Munich_1,2866.0,19.03,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-08,Munich_1,3262.0,81.83,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-27,Munich_1,1762.0,10.8,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-05,Munich_1,2307.0,39.88,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-22,Munich_1,2629.0,62.28,1.89,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-14,Munich_1,5541.0,106.36,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-22,Munich_1,2434.0,39.39,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-13,Munich_1,2728.0,49.64,1.71,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-11,Munich_1,3925.0,72.42,1.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-23,Munich_1,2760.0,95.83,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-04,Munich_1,5328.0,83.99,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-05,Munich_1,1670.0,33.0,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-17,Munich_1,2731.0,78.74,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-14,Munich_1,3408.0,83.12,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-06-18,Munich_1,1736.0,65.34,1.71,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-17,Munich_1,3349.0,66.68,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-17,Munich_1,677.0,24.53,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-10-28,Munich_1,4022.0,88.42,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-22,Munich_1,2837.0,36.23,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-31,Munich_1,3568.0,97.23,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-13,Munich_1,3365.0,29.61,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-01,Munich_1,3272.0,68.79,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-01,Munich_1,2958.0,73.76,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-02,Munich_1,2555.0,62.32,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-23,Munich_1,2802.0,28.67,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-04-10,Munich_1,4763.0,77.64,1.8,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-21,Munich_1,2488.0,97.95,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-04,Munich_1,3019.0,113.07,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-25,Munich_1,2179.0,52.6,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-12,Munich_1,2720.0,98.3,1.71,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-05,Munich_1,3139.0,46.79,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-10,Munich_1,3579.0,60.51,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-23,Munich_1,2123.0,30.56,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-11-09,Munich_1,5378.0,68.19,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-15,Munich_1,3149.0,62.38,1.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-11-13,Munich_1,5277.0,73.56,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-30,Munich_1,3230.0,81.96,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-12-29,Munich_1,7178.0,121.31,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-02,Munich_1,2736.0,71.04,1.71,1.0,0.06356,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-15,Munich_1,2336.0,59.64,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-03-18,Munich_1,3715.0,102.13,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-16,Munich_1,3395.0,114.58,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-26,Munich_1,2819.0,19.09,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-13,Munich_1,3326.0,63.03,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-19,Munich_1,4357.0,60.76,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-11,Munich_1,4165.0,70.08,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-11-12,Munich_1,2749.0,34.53,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-18,Munich_1,2778.0,51.69,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-08-02,Munich_1,2859.0,34.26,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-23,Munich_1,4787.0,68.97,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-14,Munich_1,2915.0,93.73,1.71,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-01,Munich_1,2589.0,38.84,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-06,Munich_1,2794.0,53.55,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-06,Munich_1,2402.0,55.31,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-02-07,Munich_1,5018.0,89.76,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-28,Munich_1,2683.0,61.68,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-09,Munich_1,3286.0,65.01,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-16,Munich_1,2640.0,63.82,2.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-09-17,Munich_1,2565.0,44.76,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-29,Munich_1,5589.0,83.63,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-11-08,Munich_1,2438.0,49.19,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-11-14,Munich_1,4856.0,72.4,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-09,Munich_1,3086.0,45.05,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-26,Munich_1,1312.0,34.33,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-07-16,Munich_1,2173.0,44.55,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-05-01,Munich_1,2208.0,68.56,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-05-18,Munich_1,4214.0,71.76,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-08,Munich_1,5294.0,103.29,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-02-24,Munich_1,3426.0,64.61,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-29,Munich_1,4578.0,55.09,2.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-04-03,Munich_1,3142.0,69.24,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-01-01,Munich_1,654.0,0.0,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-02-06,Munich_1,1723.0,34.81,1.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-03,Munich_1,2722.0,28.83,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-23,Munich_1,3149.0,101.04,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-01-20,Munich_1,3611.0,130.01,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-06,Munich_1,2101.0,40.88,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-15,Munich_1,1931.0,43.98,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-07,Munich_1,4176.0,118.54,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-20,Munich_1,4322.0,170.29,1.71,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-08,Munich_1,2827.0,59.13,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-12-28,Munich_1,2979.0,77.45,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-08-29,Munich_1,2674.0,82.96,1.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-04-12,Munich_1,3379.0,66.58,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-01-25,Munich_1,5558.0,101.09,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-09-07,Munich_1,3414.0,12.92,3.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-11-20,Munich_1,5040.0,61.76,1.8,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2023-03-06,Munich_1,3075.0,65.75,1.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2022-10-12,Munich_1,2709.0,67.34,1.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2024-03-29,Munich_1,2949.0,45.43,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
